ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001437749-25-039022	3337829	Stock Options		23.02		09-DEC-2025				4	M	0				5400.0	F8			0.0		D		18-MAY-2019		18-MAY-2028		Common Stock		5400.0	F8			0.0				D			
0001437749-25-039022	3337835	Stock Options		29.0		09-DEC-2025				4	M	0				192.0	F12			0.0		D		21-NOV-2025		21-NOV-2034		Common Stock		192.0	F12			768.0	F12			D			
0001437749-25-039021	3337715	Stock Options		21.1		09-DEC-2025				4	M	0				300.0	F2			0.0		D		20-NOV-2021		20-NOV-2030		Common Stock		300.0	F2			0.0				D			
0001437749-25-039021	3337716	Stock Options		29.0		09-DEC-2025				4	M	0				750.0	F2			0.0		D		21-NOV-2025		21-NOV-2034		Common Stock		750.0	F2			0.0				D			
0001437749-25-039020	3337916	Stock Options		22.49		09-DEC-2025				4	M	0				750.0	F2			0.0		D		21-NOV-2023		21-NOV-2032		Common Stock		750.0	F2			0.0				D			
0001437749-25-039020	3337915	Stock Options		26.72		09-DEC-2025				4	M	0				3750.0	F2			0.0		D		21-NOV-2022		21-NOV-2031		Common Stock		3750.0	F2			0.0				D			
0001437749-25-039020	3337914	Stock Options		21.1		09-DEC-2025				4	M	0				4500.0	F2			0.0		D		20-NOV-2021		20-NOV-2030		Common Stock		4500.0	F2			0.0				D			
0001437749-25-039020	3337918	Stock Options		29.0		09-DEC-2025				4	M	0				750.0	F2			0.0		D		21-NOV-2025		21-NOV-2034		Common Stock		750.0	F2			0.0				D			
0001437749-25-039020	3337917	Stock Options		15.1		09-DEC-2025				4	M	0				750.0	F2			0.0		D		21-NOV-2024		21-NOV-2033		Common Stock		750.0	F2			0.0				D			
0001437749-25-039019	3337854	Stock Options		21.1		09-DEC-2025				4	M	0				300.0	F2			0.0		D		20-NOV-2021		20-NOV-2030		Common Stock		300.0	F2			0.0				D			
0001437749-25-039019	3337855	Stock Options		29.0		09-DEC-2025				4	M	0				750.0	F2			0.0		D		21-NOV-2025		21-NOV-2034		Common Stock		750.0	F2			0.0				D			
0001437749-25-039018	3337824	Stock Options		22.12		08-DEC-2025				4	M	0				5400.0	F8			0.0		D		21-NOV-2020		21-NOV-2029		Common Stock		5400.0	F8			0.0				D			
0001437749-25-039018	3337826	Stock Options		15.1		08-DEC-2025				4	M	0				1704.0	F10			0.0		D		21-NOV-2024		21-NOV-2033		Common Stock		1704.0	F10			2556.0	F10			D			
0001437749-25-039018	3337823	Stock Options		13.36		08-DEC-2025				4	M	0				2400.0	F8			0.0		D		21-NOV-2017		21-NOV-2026		Common Stock		2400.0	F8			0.0				D			
0001437749-25-039018	3337825	Stock Options		22.49		08-DEC-2025				4	M	0				2250.0	F9			0.0		D		21-NOV-2023		21-NOV-2032		Common Stock		22500.0	F9			1500.0	F9			D			
0001437749-25-039017	3337887	Stock Options		22.49		08-DEC-2025				4	M	0				750.0	F2			0.0		D		21-NOV-2023		21-NOV-2032		Common Stock		750.0	F2			0.0				D			
0001437749-25-039017	3337885	Stock Options		21.1		08-DEC-2025				4	M	0				1500.0	F2			0.0		D		20-NOV-2021		20-NOV-2030		Common Stock		1500.0	F2			0.0				D			
0001437749-25-039017	3337884	Stock Options		22.12		08-DEC-2025				4	M	0				1500.0	F2			0.0		D		21-NOV-2020		21-NOV-2029		Common Stock		1500.0	F2			0.0				D			
0001437749-25-039017	3337889	Stock Options		29.0		08-DEC-2025				4	M	0				750.0	F2			0.0		D		21-NOV-2025		21-NOV-2034		Common Stock		750.0	F2			0.0				D			
0001437749-25-039017	3337888	Stock Options		15.1		08-DEC-2025				4	M	0				750.0	F2			0.0		D		21-NOV-2024		21-NOV-2033		Common Stock		750.0	F2			0.0				D			
0001437749-25-039017	3337886	Stock Options		26.72		08-DEC-2025				4	M	0				1500.0	F2			0.0		D		21-NOV-2022		21-NOV-2031		Common Stock		1500.0	F2			0.0				D			
0001437749-25-039017	3337883	Stock Options		13.36		08-DEC-2025				4	M	0				8700.0	F2			0.0		D		21-NOV-2017		21-NOV-2026		Common Stock		8700.0	F2			0.0				D			
0001437749-25-039016	3337901	Stock Options		29.0		08-DEC-2025				4	M	0				750.0	F2			0.0		D		21-NOV-2025		21-NOV-2034		Common Stock		750.0	F2			0.0				D			
0001437749-25-039016	3337899	Stock Options		21.1		08-DEC-2025				4	M	0				300.0	F2			0.0		D		20-NOV-2021		20-NOV-2030		Common Stock		300.0	F2			0.0				D			
0001437749-25-039016	3337900	Stock Options		26.72		08-DEC-2025				4	M	0				1500.0	F2			0.0		D		21-NOV-2022		21-NOV-2031		Common Stock		1500.0	F2			0.0				D			
0001437749-25-039015	3337800	Stock Options		13.36		11-DEC-2025				4	M	0				33300.0	F7			0.0		D		21-NOV-2017		21-NOV-2026		Common Stock		33300.0	F7			0.0				D			
0001437749-25-039015	3337801	Stock Options		22.12		11-DEC-2025				4	M	0				1500.0	F7			0.0		D		21-NOV-2020		21-NOV-2029		Common Stock		1500.0	F7			0.0				D			
0001437749-25-039015	3337802	Stock Options		21.1		11-DEC-2025				4	M	0				1539.0	F7			0.0		D		20-NOV-2021		20-NOV-2030		Common Stock		1539.0	F7			0.0				D			
0001437749-25-039015	3337806	Stock Options		29.0		11-DEC-2025				4	M	0				1325.0	F11			0.0		D		21-NOV-2025		21-NOV-2034		Common Stock		1325.0	F11			2300.0	F11			D			
0001437749-25-039015	3337804	Stock Options		22.49		11-DEC-2025				4	M	0				7500.0	F9			0.0		D		21-NOV-2023		21-NOV-2032		Common Stock		7500.0	F9			4500.0	F9			D			
0001437749-25-039015	3337803	Stock Options		26.72		11-DEC-2025				4	M	0				18000.0	F8			0.0		D		21-NOV-2022		21-NOV-2031		Common Stock		18000.0	F8			4500.0	F8			D			
0001437749-25-039015	3337805	Stock Options		15.1		11-DEC-2025				4	M	0				5420.0	F10			0.0		D		21-NOV-2024		21-NOV-2033		Common Stock		5420.0	F10			7003.0	F10			D			
0000063754-25-000117	3337925	Phantom Stock			F1	30-DEC-2025				4	A	0				35.52				68.48		A			F1		F1	Common Stock - Voting		35.52				3992.21				I		Non Qualified Retirement Savings Plan	
0001193125-25-337471	3337621	RSU			F1	22-DEC-2025				4	A	false				61034.0				0.0		A			F2		F3	Common Stock		40000.0				288534.0				D			
0001193125-25-337471	3337623	RSU			F1	22-DEC-2025				4	A	false				61033.0				0.0		A			F6		F7	Common Stock		40000.0				410600.0				D			
0001193125-25-337471	3337622	RSU			F1	22-DEC-2025				4	A	false				61033.0				0.0		A			F4		F5	Common Stock		40000.0				349567.0				D			
0001193125-25-337469	3337711	RSU			F1	22-DEC-2025				4	A	false				40000.0				0.0		A			F6		F7	Common Stock		40000.0				267500.0				D			
0001193125-25-337469	3337710	RSU			F1	22-DEC-2025				4	A	false				40000.0				0.0		A			F4		F5	Common Stock		40000.0				227500.0				D			
0001193125-25-337469	3337709	RSU			F1	22-DEC-2025				4	A	false				40000.0				0.0		A			F2		F3	Common Stock		40000.0				187500.0				D			
0001835544-25-000005	3337583	Pre-Funded Warrant to Purchase Common Stock		0.0		23-DEC-2025				4	E	0				424358.0				4.59		D		01-OCT-2024			F2	Common Stock		424358.0				0.0				I		By Symbiosis II, LLC	
0001104659-25-125348	3337700	Stock Options	F1	3.0		12-DEC-2025				4	D	0	F2			20000.0				0.0		D		01-MAY-2023		01-MAY-2028		American Depositary Shares		20000.0				0.0				D			
0001104659-25-125347	3337591	Stock Option	F3	4.55		12-DEC-2025				4	D	0	F4			6666.0				0.0		D		01-DEC-2024		01-DEC-2028		American Depositary Shares		6666.0				0.0				D			
0001104659-25-125347	3337592	Stock Option	F3	4.55		12-DEC-2025				4	D	0	F4			3334.0				0.0		D		01-DEC-2025		01-DEC-2028		American Depositary Shares		3334.0				0.0				D			
0002050921-25-000003	3337697	Restricted Stock Unit			F1	30-DEC-2025				4	M	0				1283.0				0.0		D			F2		F2	Common Stock		1283.0				5131.0				D			
0001973685-25-000004	3337705	Stock Option (Right to Buy Common Shares)		19.0		30-DEC-2025		22-NOV-2025		4	M	0				2066.0				19.0		D			F2	07-AUG-2030		Common Shares		2066.0				0.0				D			
0000103379-25-000075	3337606	Phantom Stock-d	F1		F2	26-DEC-2025				4	A	0				1689.19				18.5	F4	A			F3		F3	Common Stock		1689.19				39291.9				D			
0000103379-25-000073	3337677	Phantom Stock-d	F1		F2	26-DEC-2025				4	A	0				1689.19				18.5	F4	A			F3		F3	Common Stock		1689.19				27559.24				D			
0001564301-25-000015	3337667	Deferred Stock Units		5.5		30-DEC-2025				4	A	0				10382.76	F1			0.0		A			F2		F3	Common Stock		10382.76				34018.76				D			
0000103379-25-000071	3337694	Phantom Stock-d	F1		F2	26-DEC-2025				4	A	0				4054.05				18.5	F4	A			F3		F3	Common Stock		4054.05				90287.74				D			
0001221603-25-000016	3337612	Deferred Stock Units		5.5		30-DEC-2025				4	A	0				4353.26	F1			0.0		A			F2		F3	Common Stock		4353.26				27989.26				D			
0001233565-25-000011	3337690	Deferred Stock Units		5.5		30-DEC-2025				4	A	0				17551.19	F1			0.0		A			F2		F3	Common Stock		17551.19				41187.19				D			
0001195697-25-000008	3337629	Partnership Common Units	F2		F4, F3, F2	30-DEC-2025				4	D	false				110000.0	F7			35.84		D			F4, F3, F2		F4	Common Stock	F4, F3, F2	110000.0				0.0				D			
0001195697-25-000008	3337628	Partnership Common Units	F2		F4, F3, F2	30-DEC-2025				4	M	false				110000.0	F6			35.84		A			F4, F3, F2		F4	Common Stock	F4, F3, F2	110000.0				110000.0				D			
0001195697-25-000008	3337627	Class 2 LTIP Units	F1		F4, F3, F2	30-DEC-2025				4	M	false				110000.0	F5			35.84		D			F4, F3, F2		F4	Common Stock	F4, F3, F2	110000.0				730401.0				D			
0001493152-25-029671	3337610	Restricted Stock Units		0.0		29-DEC-2025				4	M	0				7500.0	F1			0.0		D			F1		F1	Common Stock		7500.0				10468.0				D			
0000912282-25-001474	3337671	7% Unsecured Convertible Note Due in 2030			F1	03-DEC-2025				4	J	false	F1			17918460.0					F1	A			F1		F1	Common Stock		30400000.0				30400000.0				D			
0000912282-25-001474	3337672	7% Unsecured Convertible Note Due in 2030			F1	10-DEC-2025				4	C	false				17918460.0					F1	D			F1		F1	Common Stock		17918460.0				0.0				D			
0001193125-25-337359	3337588	Restricted Stock Units			F1	27-DEC-2025				4	M	false				3188.0				0.0		D			F2		F2	Common Stock		3188.0				6376.0				D			
0001193125-25-337357	3337674	Restricted Stock Units			F1	27-DEC-2025				4	M	false				3188.0				0.0		D			F2		F2	Common Stock		3188.0				7999.0				D			
0001193125-25-337356	3337666	Restricted Stock Units			F1	27-DEC-2025				4	M	false				3188.0				0.0		D			F2		F2	Common Stock		3188.0				7999.0				D			
0001193125-25-337354	3337626	Restricted Stock Units			F1	27-DEC-2025				4	M	false				3188.0				0.0		D			F2		F2	Common Stock		3188.0				6376.0				D			
0001530255-25-000005	3337645	Executive Deferred Incentive Program - Fortive Stock Fund	F1		F2	26-DEC-2025				5	A	0		E		1.63				55.69		A			F3		F3	Common Stock		1.63				1510.78				D			
0001670865-25-000003	3337701	Executive Deferred Incentive Program - Fortive Stock Fund	F1		F2	26-DEC-2025				5	A	0		E		12.2				55.69		A			F3		F3	Common Stock		12.2				11337.46				D			
0001876361-25-000005	3337639	Executive Deferred Incentive Program - Fortive Stock Fund	F1		F2	26-DEC-2025				5	A	0		E		10.25				55.69		A			F3		F3	Common Stock		10.25				9521.43				D			
0001502370-25-000006	3337649	Executive Deferred Incentive Program - Fortive Stock Fund	F1		F2	26-DEC-2025				5	A	0		E		13.65				55.69		A			F3		F3	Common Stock		13.65				12681.61				D			
0001670836-25-000006	3337669	Executive Deferred Incentive Program - Fortive Stock Fund	F1		F2	26-DEC-2025				5	A	0		E		13.94				55.69		A			F3		F3	Common Stock		13.94				12948.8				D			
0001791884-25-000003	3337602	Executive Deferred Incentive Program - Fortive Stock Fund	F1		F2	26-DEC-2025				5	A	0		E		5.76				55.69		A			F3		F3	Common Stock		5.76				5353.64				D		By Spouse	
0001791884-25-000003	3337603	Executive Deferred Incentive Program - Fortive Stock Fund	F1		F2	26-DEC-2025				5	A	0		E		1.11				55.69		A			F3		F3	Common Stock		1.11				1027.75				I			
0001882913-25-000007	3337670	Class B Common Stock			F1	26-DEC-2025				4	C	false	F1			100.0				0.0		D			F1		F1	Class A Common Stock		100.0				567157.0				I		By Spouse	
0001193125-25-337334	3337651	Stock Option		1.12		17-DEC-2025				4	M	false				50000.0				0.0		D		08-DEC-2025	F2	17-DEC-2025		Common Stock		50000.0				100000.0				D			
0001193125-25-337334	3337652	Stock Option		1.12		17-DEC-2025				4	M	false				50000.0				0.0		D		18-DEC-2020		17-DEC-2025		Common Stock		50000.0				50000.0				D			
0001193125-25-337334	3337653	Stock Option		1.12		17-DEC-2025				4	M	false				50000.0				0.0		D		18-DEC-2021		17-DEC-2025		Common Stock		50000.0				0.0				D			
0001193125-25-337332	3337647	Stock Option		1.12		17-DEC-2025				4	M	false				50000.0				0.0		D		18-DEC-2020		17-DEC-2025		Common Stock		50000.0				50000.0				D			
0001193125-25-337332	3337648	Stock Option		1.12		17-DEC-2025				4	M	false				50000.0				0.0		D		18-DEC-2021		17-DEC-2025		Common Stock		50000.0				0.0				D			
0001193125-25-337332	3337646	Stock Option		1.12		17-DEC-2025				4	M	false				50000.0				0.0		D		08-DEC-2025	F2	17-DEC-2025		Common Stock		50000.0				100000.0				D			
0001423029-25-000009	3337582	Stock Option (right to buy Common Stock)		6.15		29-DEC-2025				4	M	0				16545.0				0.0		D		01-JAN-2016	F5	01-JAN-2026		Common Stock		16545.0				0.0				D			
0001423029-25-000009	3337581	Stock Option (right to buy Common Stock)		6.15		29-DEC-2025				4	M	0				35181.0				0.0		D		01-JAN-2016	F5	01-JAN-2026		Common Stock		35181.0				16545.0				D			
0001493152-25-029665	3337679	Stock Options	F1	1.5		23-DEC-2025				4	M	0				30000.0				0.0		D			F1		F1	Common Stock		30000.0				5000.0				D			
0001493152-25-029663	3337598	Stock Options	F1	3.0		23-DEC-2025				4	M	0				40000.0				0.0		D			F1		F1	Common Stock		40000.0				5000.0				D			
0001493152-25-029658	3337683	Stock Options	F1	3.0		23-DEC-2025				4	M	0				20000.0				0.0		D			F1		F1	Common Stock		20000.0				25000.0				D			
0001902325-25-000006	3337631	Stock Options		13.89		12-DEC-2025	F1			4	M	0				4250.0				0.0		D		31-DEC-2021	F2	31-DEC-2025		Common Stock		4250.0				0.0				D			
0002004802-25-000003	3337601	Restricted Stock Units			F2	30-DEC-2025				4	M	0				2532.0				0.0		A			F2		F2	Common Stock		2532.0				5063.0				D			
0001628280-25-059129	3337607	Stock Option (Right to Buy)		14.42		29-DEC-2025				4	M	0				1800.0				0.0		D			F1	10-MAR-2030		Class A Common Stock		1800.0				706.0				D			
0001193125-25-337240	3337673	Restricted Stock Units			F3	26-DEC-2025				4	M	false				77500.0				0.0		D		26-DEC-2025		26-DEC-2025		Common Stock		77500.0				0.0				D			
0001193125-25-337237	3337614	Restricted Stock Units			F3	26-DEC-2025				4	M	false				38750.0				0.0		D		26-DEC-2025		26-DEC-2025		Common Stock		38750.0				0.0				D			
0001193125-25-337235	3337604	Restricted Stock Units			F3	26-DEC-2025				4	M	false				19375.0				0.0		D		26-DEC-2025		26-DEC-2025		Common Stock		19375.0				0.0				D			
0001161697-25-000493	3337655	Restricted Stock Units			F1	29-DEC-2025				4	M	0				26334.0				0.0		D			F3		F4	Common Stock		26334.0				1851948.0				D			
0001161697-25-000489	3337586	Restricted Stock Units			F1	29-DEC-2025				4	M	0				8667.0				0.0		D			F3		F4	Common Stock		8667.0				1036846.0				D			
0001161697-25-000494	3337708	Restricted Stock Units			F1	29-DEC-2025				4	M	0				14000.0				0.0		D			F2		F3	Common Stock		14000.0				1471649.0				D			
0001161697-25-000490	3337678	Restricted Stock Units			F1	29-DEC-2025				4	M	0				1334.0				0.0		D			F2		F3	Common Stock		1334.0				178163.0				D			
0001161697-25-000488	3337584	Restricted Stock Units			F1	29-DEC-2025				4	M	0				1334.0				0.0		D			F3		F4	Common Stock		1334.0				2660644.0				D			
0001161697-25-000492	3337579	Restricted Stock Units			F1	29-DEC-2025				4	M	0				1334.0				0.0		D			F2		F3	Common Stock		1334.0				127163.0				D			
0001161697-25-000496	3337577	Restricted Stock Units			F1	29-DEC-2025				4	M	0				1334.0				0.0		D			F2		F3	Common Stock		1334.0				178163.0				D			
0001161697-25-000491	3337668	Restricted Stock Units			F1	29-DEC-2025				4	M	0				6667.0				0.0		D			F3		F4	Common Stock		6667.0				956142.0				D			
0001161697-25-000495	3337596	Restricted Stock Units			F1	29-DEC-2025				4	M	0				6667.0				0.0		D			F3		F4	Common Stock		6667.0				798437.0				D			
0001859449-25-000006	3337656	Employee Stock Option (right to buy)		0.84		24-DEC-2025				4	M	0				223388.0				0.0		D			F2	03-FEB-2026		Class B Common Stock		223388.0				0.0				D			
0001859449-25-000006	3337657	Class B Common Stock		0.0	F3	24-DEC-2025				4	M	0				223388.0					F3	A			F3		F3	Class A Common Stock		223388.0				223388.0				D			
0001859449-25-000006	3337658	Class B Common Stock		0.0	F3	24-DEC-2025				4	C	0	F1			223388.0					F3	D			F3		F3	Class A Common Stock		223388.0				0.0				D			
0000109380-25-000140	3337613	Restricted Stock Units		0.0		30-DEC-2025				4	M	0				2351.0				0.0		D			F2		F2	Common Stock		2351.0				0.0	F3			D			
0001104659-25-125270	3337706	Restricted Stock Units		0.0	F1	23-DEC-2025				4	A	0				94050.0				0.0		A			F2		F2	Common Stock		94050.0				94050.0				D			
0001104659-25-125268	3337587	Restricted Stock Units		0.0	F1	23-DEC-2025				4	A	0				94050.0				0.0		A			F2		F2	Common Stock		94050.0				94050.0				D			
0001104659-25-125266	3337707	Restricted Stock Units		0.0	F1	23-DEC-2025				4	A	0				94050.0				0.0		A			F2		F2	Common Stock		94050.0				94050.0				D			
0001104659-25-125263	3337589	Restricted Stock Units		0.0	F1	23-DEC-2025				4	A	0				94050.0				0.0		A			F2		F2	Common Stock		94050.0				94050.0				D			
0001104659-25-125262	3337600	Restricted Stock Units		0.0	F1	23-DEC-2025				4	A	0				94050.0				0.0		A			F2		F2	Common Stock		94050.0				94050.0				D			
0001104659-25-125260	3337590	Restricted Stock Units		0.0	F1	23-DEC-2025				4	A	0				94050.0				0.0		A			F2		F2	Common Stock		94050.0				94050.0				D			
0001104659-25-125258	3337702	Restricted Stock Units		0.0	F1	23-DEC-2025				4	A	0				94050.0				0.0		A			F2		F2	Common Stock		94050.0				94050.0				D			
0001104659-25-125256	3337675	Restricted Stock Units		0.0	F2	26-DEC-2025				4	M	0	F1			83000.0				0.0		A			F3		F3	Common Stock		83000.0				0.0				D			
0001104659-25-125256	3337676	Restricted Stock Units		0.0	F4	23-DEC-2025				4	A	0				104500.0				0.0		A			F5		F5	Common Stock		104500.0				104500.0				D			
0001104659-25-125255	3337637	Restricted Stock Units		0.0	F1	23-DEC-2025				4	A	0				5616907.0				0.0		A			F2		F2	Common Stock		5616907.0				5616907.0				D			
0000320187-25-000156	3337704	Class A Common Convertible			F1	29-DEC-2025				4	J	0	F2			4500000.0				0.0		A			F1		F1	Class B Common Stock		4500000.0				31979487.0				D			
0001104659-25-125252	3337692	Restricted Stock Units		0.0	F4	23-DEC-2025				4	A	0				94050.0				0.0		A			F5		F5	Common Stock		94050.0				94050.0				D			
0001673232-25-000018	3337695	Stock Options		117.76		29-DEC-2025				4	M	false	F1			14625.0				0.0		D		15-MAR-2020		15-MAR-2027		Common Stock		14625.0				111750.0				I		by Trust	F2
0001673232-25-000018	3337696	Stock Options		146.03		29-DEC-2025				4	M	false	F1			7875.0				0.0		D		15-MAR-2020		15-MAR-2027		Common Stock		7875.0				60190.0				I		by Trust	F3
0001225208-25-010212	3337650	Deferred Compensation Plan Participation			F1	26-DEC-2025				4	A	0				82.0				54.99		A			F1		F1	Common Stock, $0.01 par value		82.0				23507.0	F2			D			
0001225208-25-010211	3337578	Deferred Compensation Plan Participation			F1	26-DEC-2025				4	A	0				82.0				54.99		A			F1		F1	Common Stock, $0.01 par value		82.0				31191.0	F2			D			
0001104659-25-125251	3337605	Restricted Stock Units		0.0	F4	23-DEC-2025				4	A	0				2600000.0				0.0		A			F5		F5	Common Stock		2600000.0				2600000.0				D			
0001493152-25-029618	3337585	Stock Options		1.2		29-DEC-2025				4	A	0				156250.0				0.0		A			F3	29-DEC-2035		Class A Common Stock		156250.0				156250.0				D			
0001493152-25-029617	3337611	Stock Options		1.2		29-DEC-2025				4	A	0				156250.0				0.0		A			F3	29-DEC-2035		Class A Common Stock		156250.0				1490996.0				D			
0001493152-25-029615	3337624	Stock Options		1.2		29-DEC-2025				4	A	0				156250.0				0.0		A			F3	29-DEC-2035		Class A Common Stock		156250.0				518774.0				D			
0001493152-25-029614	3337632	Stock Options		1.2		29-DEC-2025				4	A	0				156250.0				0.0		A			F3	29-DEC-2035		Class A Common Stock		156250.0				518774.0				D			
0001193125-25-337156	3337688	Restricted Stock Units			F8	23-DEC-2025				4	M	false				28779.0				0.0		D			F12		F12	Common Stock		28779.0				0.0				D			
0001193125-25-337156	3337689	Restricted Stock Units			F9	23-DEC-2025				4	M	false				16051.0				0.0		D			F13		F13	Common Stock		16051.0				0.0				D			
