ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001415889-25-024449	3313536	Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				717.0					F2	A			F1	24-AUG-2030		Common Stock		717.0				717.0				D			
0001415889-25-024449	3313537	Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				10757.0					F2	D			F3	03-MAR-2034		Common Stock		10757.0				0.0				D			
0001415889-25-024449	3313538	Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				10757.0					F2	A			F3	03-MAR-2034		Common Stock		10757.0				10757.0				D			
0001415889-25-024449	3313539	Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				22449.0				0.0		A			F4	09-SEP-2035		Common Stock		22449.0				22449.0				D			
0001415889-25-024449	3313533	Stock Option (Right to Buy)		69.72		10-SEP-2025				4	D	0				1792.0					F2	D			F1	26-JUN-2028		Common Stock		1792.0				0.0				D			
0001415889-25-024449	3313534	Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				1792.0					F2	A			F1	26-JUN-2028		Common Stock		1792.0				1792.0				D			
0001415889-25-024448	3313785	Stock Option (Right to Buy)		69.72		10-SEP-2025				4	D	0				896.0					F2	D			F1	22-DEC-2029		Common Stock		896.0				0.0				D			
0001415889-25-024448	3313792	Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				53787.0					F2	A			F4	26-JUN-2034		Common Stock		53787.0				53787.0				D			
0001415889-25-024448	3313784	Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				3944.0					F2	A			F1	13-NOV-2028		Common Stock		3944.0				3944.0				D			
0001415889-25-024448	3313783	Stock Option (Right to Buy)		64.15		10-SEP-2025				4	D	0				3944.0					F2	D			F1	13-NOV-2028		Common Stock		3944.0				0.0				D			
0001415889-25-024448	3313793	Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				22449.0				0.0		A			F5	09-SEP-2035		Common Stock		22449.0				22449.0				D			
0001415889-25-024448	3313786	Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				896.0					F2	A			F1	22-DEC-2029		Common Stock		896.0				896.0				D			
0001415889-25-024448	3313791	Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				53787.0					F2	D			F4	26-JUN-2034		Common Stock		53787.0				0.0				D			
0001415889-25-024448	3313790	Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				17929.0					F2	A			F3	24-AUG-2033		Common Stock		17929.0				17929.0				D			
0001415889-25-024448	3313789	Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				17929.0					F2	D			F3	24-AUG-2033		Common Stock		17929.0				0.0				D			
0001415889-25-024448	3313788	Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				1255.0					F2	A			F1	30-AUG-2030		Common Stock		1255.0				1255.0				D			
0001415889-25-024448	3313787	Stock Option (Right to Buy)		69.72		10-SEP-2025				4	D	0				1255.0					F2	D			F1	30-AUG-2030		Common Stock		1255.0				0.0				D			
0001415889-25-024447	3313940	Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				22449.0				0.0		A			F1	09-SEP-2035		Common Stock		22449.0				22449.0				D			
0001415889-25-024446	3314018	Employee Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				17929.0					F2	D			F1	03-MAR-2034		Common Stock		17929.0				0.0				D			
0001415889-25-024446	3314019	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				17929.0					F2	A			F1	03-MAR-2034		Common Stock		17929.0				17929.0				D			
0001415889-25-024446	3314020	Employee Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				3585.0					F2	D			F3	05-JUN-2034		Common Stock		3585.0				0.0				D			
0001415889-25-024446	3314021	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				3585.0					F2	A			F3	05-JUN-2034		Common Stock		3585.0				3585.0				D			
0001415889-25-024446	3314022	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				22449.0				0.0		A			F4	09-SEP-2035		Common Stock		22449.0				22449.0				D			
0001415889-25-024445	3313412	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				80899.0				0.0		A			F3	09-SEP-2035		Common Stock		80899.0				80899.0				D			
0001415889-25-024445	3313410	Employee Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				8964.0					F2	D			F1	10-FEB-2035		Common Stock		8964.0				0.0				D			
0001415889-25-024445	3313411	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				8964.0					F2	A			F1	10-FEB-2035		Common Stock		8964.0				8964.0				D			
0001415889-25-024444	3313641	Employee Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				6275.0					F2	D			F3	26-JUN-2034		Common Stock		6275.0				0.0				D			
0001415889-25-024444	3313640	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				26893.0					F2	A			F1	24-AUG-2033		Common Stock		26893.0				26893.0				D			
0001415889-25-024444	3313639	Employee Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				26893.0					F2	D			F1	24-AUG-2033		Common Stock		26893.0				0.0				D			
0001415889-25-024444	3313642	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				6275.0					F2	A			F3	26-JUN-2034		Common Stock		6275.0				6275.0				D			
0001415889-25-024444	3313643	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				155812.0				0.0		A			F4	09-SEP-2035		Common Stock		155812.0				155812.0				D			
0001415889-25-024443	3313929	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				229860.0				0.0		A			F3	09-SEP-2035		Common Stock		229860.0				229860.0				D			
0001415889-25-024443	3313927	Employee Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				26893.0					F2	D			F1	10-FEB-2035		Common Stock		26893.0				0.0				D			
0001415889-25-024443	3313928	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				26893.0					F2	A			F1	10-FEB-2035		Common Stock		26893.0				26893.0				D			
0001415889-25-024442	3313717	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				175706.0					F2	A			F1	17-NOV-2034		Common Stock		175706.0				175706.0				D			
0001415889-25-024442	3313719	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				7857.0					F2	A			F1	13-JAN-2035		Common Stock		7857.0				7857.0				D			
0001415889-25-024442	3313720	Employee Stock Option (Right to Buy)		15.0		10-SEP-2025				4	A	0				971828.0				0.0		A			F3	09-SEP-2035		Common Stock		971828.0				971828.0				D			
0001415889-25-024442	3313718	Employee Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				7857.0					F2	D			F1	13-JAN-2035		Common Stock		7857.0				0.0				D			
0001415889-25-024442	3313716	Employee Stock Option (Right to Buy)		41.84		10-SEP-2025				4	D	0				175706.0					F2	D			F1	17-NOV-2034		Common Stock		175706.0				0.0				D			
0001880840-25-000006	3314011	Stock Option (right to buy)		1.7		10-SEP-2025				4	M	0				1703027.0				0.0		D			F3	13-JUL-2028		Common Stock		1703027.0				0.0				D			
0000789019-25-000043	3313832	Restricted Stock Units			F1	11-SEP-2025				4	A	0				1.37	F3			0.0		A			F2		F2	Common Stock		1.37				830.13				D			
0000789019-25-000043	3313831	Restricted Stock Units			F1	10-SEP-2025				4	A	0				124.91				0.0		A			F2		F2	Common Stock		124.91				828.76				D			
0001470831-25-000197	3314073	Series B Common Stock			F2	12-SEP-2025				4	C	0	F1			11204.0				0.0		D			F2		F2	Series A Common Stock		11204.0				408476.0	F5			D			
0000789019-25-000040	3313758	Restricted Stock Units			F1	10-SEP-2025				4	A	0				212.34				0.0		A			F2		F2	Common Stock		212.34				4373.96				D			
0000789019-25-000040	3313759	Restricted Stock Units			F1	11-SEP-2025				4	A	0				7.25	F3			0.0		A			F2		F2	Common Stock		7.25				4381.21				D			
0001470831-25-000196	3313985	Series B Common Stock			F1	11-SEP-2025				4	C	0				990000.0				0.0		D			F1		F1	Series A Common Stock		990000.0				31999106.0				D			
0000789019-25-000039	3313551	Restricted Stock Units			F1	10-SEP-2025				4	A	0				199.85				0.0		A			F2		F2	Common Stock		199.85				13529.73				D			
0000789019-25-000039	3313552	Restricted Stock Units			F1	11-SEP-2025				4	A	0				22.41	F3			0.0		A			F2		F2	Common Stock		22.41				13552.14				D			
0000789019-25-000038	3313741	Restricted Stock Units			F1	11-SEP-2025				4	A	0				41.82	F3			0.0		A			F2		F2	Common Stock		41.82				25282.93				D			
0000789019-25-000038	3313740	Restricted Stock Units			F1	10-SEP-2025				4	A	0				229.83				0.0		A			F2		F2	Common Stock		229.83				25241.11				D			
0000789019-25-000036	3313801	Restricted Stock Units			F1	11-SEP-2025				4	A	0				2.46	F3			0.0		A			F2		F2	Common Stock		2.46				1487.86				D			
0000789019-25-000036	3313800	Restricted Stock Units			F1	10-SEP-2025				4	A	0				187.36				0.0		A			F2		F2	Common Stock		187.36				1485.4				D			
0000789019-25-000035	3313924	Restricted Stock Units			F2	11-SEP-2025				4	A	0				2.34	F4			0.0		A			F3		F3	Common Stock		2.34				1412.87				D			
0000789019-25-000035	3313923	Restricted Stock Units			F2	10-SEP-2025				4	A	0				209.85				0.0		A			F3		F3	Common Stock		209.85				1410.53				D			
0000789019-25-000034	3313421	Restricted Stock Units			F2	11-SEP-2025				4	A	0				37.92	F3			0.0		A			F4		F4	Common Stock		37.92				22925.69				D			
0000789019-25-000033	3314080	Restricted Stock Units			F1	10-SEP-2025				4	A	0				187.36				0.0		A			F2		F2	Common Stock		187.36				16190.43				D			
0000789019-25-000033	3314081	Restricted Stock Units			F1	11-SEP-2025				4	A	0				26.82	F3			0.0		A			F2		F2	Common Stock		26.82				16217.25				D			
0000202058-25-000159	3313883	Non-Qualified Stock Option (Right to Buy)		162.3		12-SEP-2025				4	M	0				83000.0				0.0		D		29-JUN-2019		20-FEB-2028		Common Stock Par Value $1.00		83000.0				14171.0				D			
0001437107-25-000201	3313446	Employee Stock Option		8.67		11-SEP-2025				4	M	0	F1			139322.0				0.0		D		01-MAR-2025	F2	01-MAR-2031		Series A Common Stock		139322.0				282868.0				D			
0001743907-25-000037	3313607	Employee Stock Option (Right to Buy)		5.3		10-SEP-2025				4	M	0				5000.0				0.0		D			F1	21-NOV-2028		Common Stock		5000.0				44558.0				D			
0001488139-25-000159	3313972	Restricted Stock Unit			F3	10-SEP-2025				4	M	0				3750.0				0.0		D			F4		F4	Class A Common Stock		3750.0				11250.0				D			
0001488139-25-000158	3313531	Restricted Stock Unit			F1	10-SEP-2025				4	M	0				750.0				0.0		D			F2		F2	Class A Common Stock		750.0				2250.0				D			
0001488139-25-000157	3313967	Restricted Stock Unit			F1	10-SEP-2025				4	M	0				875.0				0.0		D			F2		F2	Class A Common Stock		875.0				2625.0				D			
0001488139-25-000156	3313497	Restricted Stock Unit			F1	10-SEP-2025				4	M	0				750.0				0.0		D			F2		F2	Class A Common Stock		750.0				2250.0				D			
0001488139-25-000155	3313529	Restricted Stock Unit			F2	10-SEP-2025				4	M	0				50.0				0.0		D			F3		F3	Class A Common Stock		50.0				200.0				I		By spouse	F1
0001488139-25-000154	3313973	Restricted Stock Unit			F1	10-SEP-2025				4	M	0				875.0				0.0		D			F2		F2	Class A Common Stock		875.0				2625.0				D			
0001488139-25-000153	3313837	Restricted Stock Unit			F1	10-SEP-2025				4	M	0				875.0				0.0		D			F2		F2	Class A Common Stock		875.0				2625.0				D			
0001127602-25-021285	3313932	Restricted Stock Units			F1	11-SEP-2025				4	M	0				4710.0				0.0		D		11-SEP-2025		11-SEP-2027		Common Stock $.01 Par Value ND		4710.0				9422.0				D			
0001562088-25-000203	3313896	Stock Option (Right to Buy)		8.15		11-SEP-2025				4	M	0				5000.0				0.0		D			F3	25-SEP-2029		Class A Common Stock		5000.0				4375.0				D	F3		
0001104659-25-089633	3313513	Stock Option (right to buy)		2.66		11-SEP-2025				4	M	0				50000.0	F1			0.0		D			F3	25-SEP-2025		Common Stock		50000.0				0.0				D			
0001907982-25-000200	3313943	Stock Option (right to buy)		0.92		11-SEP-2025				4	M	0				100000.0				0.92		D			F2	20-AUG-2031		"Common Stock, par value $0.0001 per share (""Common Stock"")"		100000.0				757926.0				D			
0001907982-25-000200	3313944	Stock Option (right to buy)		0.92		12-SEP-2025				4	M	0				50000.0				0.92		D			F3	20-AUG-2031		"Common Stock, par value $0.0001 per share (""Common Stock"")"		50000.0				707926.0				D			
0001590264-25-000003	3313646	Dividend equivalent units			F1	10-SEP-2025				4	A	0				393.0				0.0		A			F1		F1	Common shares, par value $0.015		2864.0				2864.0				D			
0001682427-25-000003	3313888	Dividend equivalent units			F1	10-SEP-2025				4	A	0				13.0				0.0		A			F1		F1	Common shares, par value $0.015		27.0				27.0				D			
0001196466-25-000004	3313809	Dividend equivalent units			F1	10-SEP-2025				4	A	0				13.0				0.0		A			F1		F1	Common shares, par value $0.015		27.0				27.0				D			
0001444618-25-000004	3313500	Dividend equivalent units			F1	10-SEP-2025				4	A	0				13.0				0.0		A			F1		F1	Common shares, par value $0.015		27.0				27.0				D			
0002078561-25-000002	3313547	Dividend equivalent units			F1	10-SEP-2025				4	A	0				13.0				0.0		A			F1		F1	Common shares, par value $0.015		27.0				27.0				D			
0001193202-25-000004	3313610	Dividend equivalent units			F1	10-SEP-2025				4	A	0				350.0				0.0		A			F1		F1	Common shares, par value $0.015		2778.0				2778.0				D			
0001188567-25-000003	3313873	Dividend equivalent units			F1	10-SEP-2025				4	A	0				2971.0				0.0		A			F1		F1	Common shares, par value $0.015		22299.0				22299.0				D			
0001590262-25-000004	3313459	Dividend equivalent units			F1	10-SEP-2025				4	A	0				353.0				0.0		A			F1		F1	Common shares, par value $0.015		2578.0				2578.0				D			
0001188563-25-000003	3313472	Dividend equivalent units			F1	10-SEP-2025				4	A	0				13.0				0.0		A			F1		F1	Common shares, par value $0.015		27.0				27.0				D			
0001768476-25-000003	3313619	Dividend equivalent units			F1	10-SEP-2025				4	A	0				511.0				0.0		A			F1		F1	Common shares, par value $0.015		3725.0				3725.0				D			
0001221213-25-000003	3313419	Dividend equivalent units			F1	10-SEP-2025				4	A	0				13.0				0.0		A			F1		F1	Common shares, par value $0.015		27.0				27.0				D			
0001185185-25-001197	3313706	"Restricted Stock Unit (""RSU"")"			F1	09-SEP-2025				4	A	0				4827.0				17.61	F3	A			F2		F2	Common Stock		4827.0				4827.0	F4			D			
0001185185-25-001196	3313730	"Restricted Stock Unit (""RSU"")"			F1	09-SEP-2025				4	A	0				4827.0				17.61	F3	A			F2		F2	Common Stock		4827.0				4827.0	F4			D			
0001185185-25-001195	3313974	"Restricted Stock Unit (""RSU"")"			F1	09-SEP-2025				4	A	0				4827.0				17.61	F3	A			F2		F2	Common Stock		4827.0				4827.0	F4			D			
0001185185-25-001194	3313505	"Restricted Stock Unit (""RSU"")"			F1	09-SEP-2025				4	A	0				4827.0				17.61	F3	A			F2		F2	Common Stock		4827.0				4827.0	F4			D			
0000096021-25-000140	3313901	Stock Options (Right to buy)		69.95		11-SEP-2025				4	M	0	F1			961.0				0.0	F4	D			F3	10-SEP-2033		Common Stock		961.0				961.0				D			
0001641172-25-027232	3313498	Series Q Nonvoting Convertible Preferred Stock			F1	12-SEP-2025				4	J	0	F2			31250.0				3.2		A			F1		F3	Common Stock		31250.0				31250.0				I		By Kaplan Wright Family Trust	F5, F4
0001193125-25-202357	3313841	Blue Owl Operating Group Units			F3	12-SEP-2025				4	G	false	F1			1500000.0					F1	D			F3		F3	Class B Shares		1500000.0				76972092.0				I		See Footnotes	F2
0001415889-25-024408	3313437	Stock Option (right to buy)		7.96		11-SEP-2025				4	M	0				29136.0				0.0		D			F1	16-JUN-2033		Common Stock		29136.0				0.0				D			
0001829126-25-007374	3313670	Stock Option (right to buy)		2.95		12-SEP-2025				4	A	0				20000.0				0.0		A			F1	27-DEC-2029		Common Stock		20000.0				110620.0				D			
0001829126-25-007373	3313882	Stock Option (right to buy)		0.96		12-SEP-2025				4	A	0				100000.0				0.0		A		12-SEP-2025		29-AUG-2030		Common Stock		100000.0				1484809.0				D			
0001829126-25-007373	3313881	Stock Option (right to buy)		0.96		12-SEP-2025				4	A	0				203125.0				0.0		A		12-SEP-2025		29-AUG-2030		Common Stock		203125.0				1384809.0				D			
0001193125-25-202350	3313798	Blue Owl Operating Group Units			F3	12-SEP-2025				4	G	false	F1			100000.0					F1	D			F3		F3	Class B Shares		100000.0				34528540.0				I		See Footnotes	F2
0001415889-25-024404	3314087	Option to buy	F4	7.47		10-SEP-2025				4	M	0				54882.0				0.0		D			F5	30-SEP-2027		Common Stock		54882.0				95118.0				D			
0001855325-25-000008	3313572	Stock Options		32.18		11-SEP-2025				4	M	0				10000.0	F1			0.0		D		06-MAR-2020	F2	06-MAR-2029		Common stock		10000.0				35190.0				D			
0001855325-25-000008	3313570	Stock Options		26.24		11-SEP-2025				4	M	0				25000.0	F1			0.0		D		05-JUN-2023	F2	05-JUN-2032		Common stock		25000.0				75000.0				D			
0001855325-25-000008	3313573	Stock Options		16.95		11-SEP-2025				4	M	0				20000.0	F1			0.0		D		02-FEB-2023	F3	02-NOV-2032		Common stock		20000.0				135364.0				D			
0001855325-25-000008	3313571	Stock Options		29.48		11-SEP-2025				4	M	0				15000.0	F1			0.0		D		05-MAR-2019	F2	05-MAR-2028		Common stock		15000.0				28908.0				D			
0001193125-25-202335	3313626	Blue Owl Operating Group Units			F3	12-SEP-2025				4	J	false	F1			120000.0					F1	D			F3		F3	Class B Shares		120000.0				170884846.0				I		See Footnote	F2
0001193125-25-202333	3313739	Blue Owl Operating Group Units			F3	12-SEP-2025				4	J	false	F1			1750000.0					F1	D			F3		F3	Class B Shares		1750000.0				133814357.0				I		See Footnote	F2
0001415889-25-024401	3313414	Option to buy	F1	7.47		10-SEP-2025				4	M	0				20000.0				0.0		D			F2	30-SEP-2027		Common Stock		20000.0				110000.0				D			
0001789769-25-000087	3313803	Employee Stock Option (right to buy)		12.68		10-SEP-2025				4	M	0				13000.0				0.0		D			F4	07-JAN-2033		Common Stock		13000.0				30000.0				D			
0001789769-25-000087	3313802	Employee Stock Option (right to buy)		11.6		10-SEP-2025				4	M	0				17000.0				0.0		D			F3	09-FEB-2034		Common Stock		17000.0				17000.0				D			
0001683168-25-006927	3313995	Options for Common Stock (right to buy)		1.94		10-SEP-2025				4	A	0				21455.0				0.0		A			F1	10-SEP-2035		Common Stock		21455.0				21455.0				D			
0001683168-25-006926	3313612	Options for Common Stock (right to buy)		1.94		10-SEP-2025				4	A	0				23783.0				0.0		A			F1	10-SEP-2035		Common Stock		23783.0				23783.0				D			
0001683168-25-006924	3313946	Options for Common Stock (right to buy)		1.94		10-SEP-2025				4	A	0				21455.0				0.0		A			F1	10-SEP-2035		Common Stock		21455.0				21455.0				D			
0001683168-25-006923	3313715	Options for Common Stock (right to buy)		1.94		10-SEP-2025				4	A	0				8317.0				0.0		A			F1	10-SEP-2035		Common Stock		8317.0				8317.0				D			
0001683168-25-006922	3313871	Options for Common Stock (right to buy)		1.94		10-SEP-2025				4	A	0				21455.0				0.0		A			F1	10-SEP-2035		Common Stock		21455.0				21455.0				D			
0001193125-25-202323	3313712	Blue Owl Operating Group Units			F3	12-SEP-2025				4	G	false	F1			20000.0					F1	D			F3		F3	Class B Shares		20000.0				37696.0				I		See Footnotes	F2
0001024478-25-000103	3313512	Employee Stock Option (Right to Buy)		115.89		11-SEP-2025				4	M	0				24400.0				0.0		D		01-JUL-2017		01-JUL-2026		Common Stock		24400.0				0.0				D			
0001140361-25-034897	3313805	Stock Option (Right to Buy)		5.97		12-SEP-2025				4	D	0	F1			201563.0				0.0		D			F3	29-NOV-2030		Class B Common Stock		201563.0				0.0				D			
0001140361-25-034896	3314000	Stock Option (Right to Buy)		1.67		12-SEP-2025				4	D	0	F1			514250.0				0.0		D			F3	24-OCT-2026		Class B Common Stock		514250.0				0.0				D			
0001140361-25-034896	3314002	Stock Option (Right to Buy)		5.97		12-SEP-2025				4	D	0	F1			101898.0				0.0		D			F3	29-NOV-2030		Class B Common Stock		101898.0				0.0				D			
0001140361-25-034896	3314001	Stock Option (Right to Buy)		2.55		12-SEP-2025				4	D	0	F1			514250.0				0.0		D			F3	02-DEC-2028		Class B Common Stock		514250.0				0.0				D			
0001140361-25-034893	3313436	Stock Option (Right to Buy)		9.72		12-SEP-2025				4	D	0	F1			209950.0				0.0		D			F4	31-JAN-2031		Class B Common Stock		209950.0				0.0				D			
0001140361-25-034893	3313435	Stock Option (Right to Buy)		2.74		12-SEP-2025				4	D	0	F1			334900.0				0.0		D			F4	20-JAN-2030		Class B Common Stock		334900.0				0.0				D			
0001140361-25-034893	3313434	Stock Option (Right to Buy)		1.67		12-SEP-2025				4	D	0	F1			127500.0				0.0		D			F4	05-FEB-2028		Class B Common Stock		127500.0				0.0				D			
0001140361-25-034893	3313433	Stock Option (Right to Buy)		1.67		12-SEP-2025				4	D	0	F1			273938.0				0.0		D			F4	25-APR-2026		Class B Common Stock		273938.0				0.0				D			
0001140361-25-034888	3313829	Class B Common Stock			F5	12-SEP-2025				4	D	0	F1			1118400.0				0.0		D			F5		F5	Class A Common Stock		1118400.0				0.0				D			
0001140361-25-034888	3313830	Class B Common Stock			F5	12-SEP-2025				4	D	0	F1			3604595.0				0.0		D			F5		F5	Class A Common Stock		3604595.0				0.0				I			
0001140361-25-034888	3313828	Stock Option (Right to Buy)		1.67		12-SEP-2025				4	D	0	F1			1547867.0				0.0		D			F6	11-JAN-2026		Class B Common Stock		1547867.0				0.0				D			
0001140361-25-034888	3313825	Stock Option (Right to Buy)		1.67		12-SEP-2025				4	D	0	F1			5809070.0				0.0		D			F6	11-JAN-2026		Class B Common Stock		5809070.0				0.0				D		By Trust	F7
0001140361-25-034888	3313826	Stock Option (Right to Buy)		2.74		12-SEP-2025				4	D	0	F1			415871.0				0.0		D			F6	20-JAN-2030		Class B Common Stock		415871.0				0.0				D			
0001140361-25-034888	3313827	Stock Option (Right to Buy)		9.72		12-SEP-2025				4	D	0	F1			897600.0				0.0		D			F6	31-JAN-2031		Class B Common Stock		897600.0				0.0				D			
0001140361-25-034886	3313519	Class B Common Stock			F2	12-SEP-2025				4	D	0	F1			13157966.0				0.0		D			F2		F2	Class A Common Stock		13157966.0				0.0				I		By LLC	F3
0001137774-25-000158	3313766	Notional Shares - Mandatory		0.0	F1	11-SEP-2025				4	A	0				182.0				106.99		A			F2		F2	Common Stock		182.0				14662.0				D			
0001137774-25-000158	3313767	Notional Shares - Optional		0.0	F3	11-SEP-2025				4	A	0				319.0				106.99		A			F4		F4	Common Stock		319.0				25624.0				D			
0001137774-25-000158	3313768	2025 Restricted Stock Units		0.0	F5	11-SEP-2025				4	A	0				21.0				106.99		A			F6		F6	Common Stock		21.0				1718.0				D			
0001193125-25-202297	3313687	Class B Common Stock	F3		F4	12-SEP-2025				4	D	false	F2			12755986.0					F2	D			F4		F4	Class A Common Stock		12755986.0				0.0				I		The Greenberg Family Trust	
0001193125-25-202297	3313686	Class B Common Stock	F3		F4	12-SEP-2025				4	Z	false	F5			8500000.0				0.0		A			F4		F4	Class A Common Stock		8500000.0				12755986.0				I		The Greenberg Family Trust	
0000950170-25-114590	3313518	February 2017 Stock Option	F10	6.65		12-SEP-2025				4	M	false				112015.0				6.65		D		22-FEB-2022	F11	22-FEB-2027		Common Stock		112015.0				0.0				D			
0000950170-25-114590	3313517	March 2016 Stock Option	F8	5.87		12-SEP-2025				4	M	false				4649.0				5.87		D		10-MAR-2021	F9	10-MAR-2026		Common Stock		4649.0				0.0				D			
0000950170-25-114590	3313516	January 2016 Stock Option	F6	5.67		12-SEP-2025				4	M	false				46494.0				5.67		D		04-JAN-2021	F7	04-JAN-2026		Common Stock		46494.0				0.0				D			
0000060667-25-000179	3313576	Non-Qualified Stock Option (right to buy)		114.07		11-SEP-2025				4	M	0				43810.0				0.0		D			F3	01-OCT-2028		Common Stock		43810.0				0.0				D			
0001161697-25-000322	3313662	Options		4.25		03-SEP-2025				4	A	0				50000.0				0.0		A			F7	03-SEP-2035		Common Stock		50000.0				50000.0				D			
0001651308-25-000145	3313823	Share Option (Right to Buy)		12.23	F5	10-SEP-2025				4	M	0				3848.0				0.0		D			F8	04-JUN-2034		Ordinary Shares		3848.0				130910.0				D			
0001651308-25-000145	3313822	Share Option (Right to Buy)		16.41	F5	10-SEP-2025				4	M	0				23348.0				0.0		D			F7	14-JUN-2033		Ordinary Shares		23348.0				225602.0				D			
0001651308-25-000145	3313821	Share Option (Right to Buy)		14.96	F5	10-SEP-2025				4	M	0				88426.0				0.0		D			F6	04-AUG-2032		Ordinary Shares		88426.0				43550.0				D			
0000950170-25-114581	3313816	Class B Common Stock	F3		F4	12-SEP-2025				4	D	false	F2			1264618.0	F6				F2	D			F4		F4	Class A Common Stock		1264618.0				0.0				D			
0000950170-25-114581	3313815	Class B Common Stock	F3		F4	12-SEP-2025				4	Z	false	F5			864111.0				0.0		A			F4		F4	Class A Common Stock		864111.0				1264618.0	F6			D			
0001831631-25-000203	3314038	Stock Option		1.57		11-SEP-2025				4	M	0				1000000.0				0.0		D		31-DEC-2023		23-DEC-2032		Class A Common Stock		1000000.0				1000000.0				D			
0000950170-25-114563	3313655	Stock Option (Right to Buy)		29.33		10-SEP-2025				4	M	false	F1			2117.0				0.0		D			F4	01-MAR-2033		Class A Common Stock		2117.0				14850.0				D			
0000950170-25-114563	3313654	Stock Option (Right to Buy)		27.85		10-SEP-2025				4	M	false	F1			877.0				0.0		D			F3	06-JAN-2033		Class A Common Stock		877.0				25696.0				D			
0000950170-25-114563	3313653	Stock Option (Right to Buy)		18.93		10-SEP-2025				4	M	false	F1			731.0				0.0		D			F2	04-JAN-2032		Class A Common Stock		731.0				16637.0				D			
0001214659-25-013714	3313407	Performance Stock Units			F1	10-SEP-2025				4	M	false				9101.0				0.0		D			F1	18-MAY-2026		Common Stock		9101.0				14349.0				D			
0000950170-25-114559	3313870	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			59920.0				0.0	F2	D			F1		F1	Class A Common Stock		59920.0				415745.0				I		Accel-KKR Growth Capital Partners II, LP	F5, F4, F3
